"","duration","gross","genres","movie_title","num_voted_users","plot_keywords","movie_imdb_link","language","country","budget","title_year","imdb_score"
"4494",110,22494487,"Crime|Drama|Mystery|Thriller","Lucky Number Slevin ",262160,"coroner|death|gay son|love|mistaken identity","http://www.imdb.com/title/tt0425210/?ref_=fn_tt_tt_1","English","Germany",2.7e+07,2006,7.8
"4495",85,2199853,"Comedy|Drama","But I'm a Cheerleader ",19986,"cheerleader|gay|homosexual|lesbian|lesbian relationship","http://www.imdb.com/title/tt0179116/?ref_=fn_tt_tt_1","English","USA",1200000,1999,6.6
"4496",113,2859955,"Drama|Sport","Home Run ",2417,"addiction|alcoholic|baseball|car accident|reference to god","http://www.imdb.com/title/tt2051894/?ref_=fn_tt_tt_1","English","USA",1200000,2013,6
"4497",99,2812029,"Crime|Drama|Thriller","Reservoir Dogs ",664719,"gang|heist|heist gone wrong|nonlinear timeline|robbery","http://www.imdb.com/title/tt0105236/?ref_=fn_tt_tt_1","English","USA",1200000,1992,8.4
"4499",142,6100000,"Western","The Good, the Bad and the Ugly ",503509,"civil war|hitman|outlaw|shootout|spaghetti western","http://www.imdb.com/title/tt0060196/?ref_=fn_tt_tt_1","Italian","Italy",1200000,1966,8.9
"4500",112,375723,"Comedy|Drama","The Second Mother ",7025,"brazil|exam|housekeeper|northeast region of brazil|portuguese language","http://www.imdb.com/title/tt3742378/?ref_=fn_tt_tt_1","Portuguese","Brazil",4e+06,2015,7.9
"4501",108,594904,"Comedy|Drama","Blue Like Jazz ",2582,"church|college|color in title|philosophy|texas","http://www.imdb.com/title/tt1758575/?ref_=fn_tt_tt_1","English","USA",1200000,2012,6
"4502",88,58936,"Comedy|Music","Down and Out with the Dolls ",91,"female bassist|female drummer|female guitarist|female singer|portland oregon","http://www.imdb.com/title/tt0283323/?ref_=fn_tt_tt_1","English","USA",1200000,2001,6.1
"4503",97,24784,"Documentary","Pink Ribbons, Inc. ",591,"breast cancer|comma in title|period in title|punctuation in title|three word title","http://www.imdb.com/title/tt2035599/?ref_=fn_tt_tt_1","English","Canada",1200000,2011,7.4
"4504",85,7826,"Comedy|Documentary","Certifiably Jonathan ",132,"las vegas nevada|museum|reference to mr. rogers|reference to vincent van gogh|talking about suicide","http://www.imdb.com/title/tt0976025/?ref_=fn_tt_tt_1","English","USA",1200000,2007,6.2
"4506",110,3830,"Comedy|Drama","The Knife of Don Juan ",27,"","http://www.imdb.com/title/tt1349485/?ref_=fn_tt_tt_1","Spanish","USA",1200000,2013,7.2
"4512",91,2850263,"Adventure|Comedy|Sport","Airborne ",5061,"cincinnati ohio|high school|hockey|jock strap|zoologist","http://www.imdb.com/title/tt0106233/?ref_=fn_tt_tt_1","English","USA",2600000,1993,6.2
"4516",94,16101109,"Comedy","Waiting... ",76467,"cook|dishwasher|flashing|male frontal nudity|waiter","http://www.imdb.com/title/tt0348333/?ref_=fn_tt_tt_1","English","USA",3e+06,2005,6.8
"4517",90,6013,"Crime|Drama|Thriller","Dead Man's Shoes ",39929,"anger|army veteran|independent film|revenge|sex scene","http://www.imdb.com/title/tt0419677/?ref_=fn_tt_tt_1","English","UK",695393,2004,7.7
"4519",92,1400000,"Action|Drama|Horror|Thriller","From a Whisper to a Scream ",1324,"bathtub|cult film|neck breaking|tennessee|wraparound story","http://www.imdb.com/title/tt0091671/?ref_=fn_tt_tt_1","English","USA",1100000,1987,5.9
"4521",73,39659,"Comedy|Horror|Musical","Dracula: Pages from a Virgin's Diary ",1555,"ballet|cult film|dance|dracula|gothic","http://www.imdb.com/title/tt0293113/?ref_=fn_tt_tt_1","English","Canada",1600000,2002,7
"4523",110,56129,"Sci-Fi|Thriller","Beyond the Black Rainbow ",6555,"exploitation|four word title|hallucinogen|lynchian|telepathy","http://www.imdb.com/title/tt1534085/?ref_=fn_tt_tt_1","English","Canada",1100000,2010,6.1
"4524",102,4105123,"Action|Crime|Thriller","The Raid: Redemption ",148221,"apartment|drug lord|gangster|police|swat team","http://www.imdb.com/title/tt1899353/?ref_=fn_tt_tt_1","Indonesian","Indonesia",1100000,2011,7.6
"4531",145,117235247,"Drama|Sport","Rocky ",375240,"boxer|hometown hero|philadelphia pennsylvania|protective male|training","http://www.imdb.com/title/tt0075148/?ref_=fn_tt_tt_1","English","USA",960000,1976,8.1
"4533",89,21378000,"Fantasy|Horror","The Fog ",46493,"california|fog|leper|lighthouse|ship","http://www.imdb.com/title/tt0080749/?ref_=fn_tt_tt_1","English","USA",1e+06,1980,6.8
"4535",83,31537320,"Horror|Mystery|Thriller","Unfriended ",44329,"blender|computer screen|secret|skype|webcam","http://www.imdb.com/title/tt3713166/?ref_=fn_tt_tt_1","English","USA",1e+06,2014,5.7
"4537",91,17986000,"Horror","The Howling ",22773,"1980s|forest|lycanthrope|shapeshifting|werewolf transformation","http://www.imdb.com/title/tt0082533/?ref_=fn_tt_tt_1","English","USA",1e+06,1981,6.6
"4538",110,16067035,"Action|Adventure|Thriller","Dr. No ",116642,"british secret service|hand to hand combat|murder|official james bond series|terrorist plot","http://www.imdb.com/title/tt0055928/?ref_=fn_tt_tt_1","English","UK",1100000,1962,7.3
"4539",86,18112929,"Horror|Mystery|Sci-Fi|Thriller","Chernobyl Diaries ",52642,"abandoned building|chernobyl disaster|exploration|tour guide|van","http://www.imdb.com/title/tt1991245/?ref_=fn_tt_tt_1","English","USA",1e+06,2012,5
"4540",86,14564027,"Fantasy|Horror","Hellraiser ",76407,"blood|cenobites|creature|demon|male full frontal nudity","http://www.imdb.com/title/tt0093177/?ref_=fn_tt_tt_1","English","UK",1e+06,1987,7
"4541",120,20773070,"Drama","God's Not Dead 2 ",4501,"alternate universe|christian|christian film|christianity|manipulation","http://www.imdb.com/title/tt4824308/?ref_=fn_tt_tt_1","English","USA",5e+06,2016,3.4
"4542",90,10042266,"Drama|Horror|Mystery|Thriller","Cry_Wolf ",23021,"e mail|game|school|serial killer|student","http://www.imdb.com/title/tt0384286/?ref_=fn_tt_tt_1","English","USA",1e+06,2005,5.9
"4543",99,10037390,"Action|Adventure|Drama|Sci-Fi|Thriller","Godzilla 2000 ",5442,"godzilla|kaiju|monster|orga|ufo","http://www.imdb.com/title/tt0188640/?ref_=fn_tt_tt_1","Japanese","Japan",1e+09,1999,6
"4544",112,9701559,"Drama|Romance","Blue Valentine ",141425,"dog hit by a car|dysfunctional family|falling in love|female in shower|unhappily married woman","http://www.imdb.com/title/tt1120985/?ref_=fn_tt_tt_1","English","USA",3500000,2010,7.4
"4545",103,9013113,"Adventure|Comedy|Drama","Transamerica ",36321,"bail|male full frontal nudity|sex change|stepfather|transsexual","http://www.imdb.com/title/tt0407265/?ref_=fn_tt_tt_1","English","USA",1e+06,2005,7.4
"4546",83,53245055,"Horror","The Devil Inside ",30570,"critically bashed|demonic possession|exorcism|exorcist|found footage","http://www.imdb.com/title/tt1560985/?ref_=fn_tt_tt_1","English","USA",1e+06,2012,4.2
"4547",109,9000000,"Comedy|Drama|Music","Beyond the Valley of the Dolls ",7584,"band|drugs|friendship|hollywood|satire","http://www.imdb.com/title/tt0065466/?ref_=fn_tt_tt_1","English","USA",9e+05,1970,6.2
"4552",100,7186670,"Adventure|Horror","The Green Inferno ",21468,"activist|amazon|color in title|rain|rain forest","http://www.imdb.com/title/tt2403021/?ref_=fn_tt_tt_1","English","USA",6e+06,2013,5.4
"4554",95,5997134,"Biography|Comedy|Drama|Romance","The Sessions ",36381,"falling in love|iron lung|priest|sex surrogate|therapist","http://www.imdb.com/title/tt1866249/?ref_=fn_tt_tt_1","English","USA",1e+06,2012,7.2
"4557",104,3386698,"Comedy|Drama|Romance","Next Stop Wonderland ",4195,"love|marine biologist|nurse|personal ad|plumber","http://www.imdb.com/title/tt0119778/?ref_=fn_tt_tt_1","English","USA",1e+06,1998,6.7
"4558",96,143492840,"Comedy|Drama|Romance","Juno ",414345,"adoption|baby|friend|pregnancy|school","http://www.imdb.com/title/tt0467406/?ref_=fn_tt_tt_1","English","USA",7500000,2007,7.5
"4562",97,2508841,"Crime|Drama","Frozen River ",21746,"border|mohawk|money|new york|river","http://www.imdb.com/title/tt0978759/?ref_=fn_tt_tt_1","English","USA",1e+06,2008,7.2
"4563",91,4946250,"Documentary|Music","20 Feet from Stardom ",9540,"backup singer|band|bechdel test passed|concert footage|singer","http://www.imdb.com/title/tt2396566/?ref_=fn_tt_tt_1","English","USA",1e+06,2013,7.4
"4564",84,1950218,"Comedy|Drama","Two Girls and a Guy ",5933,"actor|anilingus|double cross|funeral home|two timing","http://www.imdb.com/title/tt0124179/?ref_=fn_tt_tt_1","English","USA",1e+06,1997,5.6
"4565",86,1277257,"Comedy|Drama|Romance","Walking and Talking ",2629,"briefs|cancer|cat|cult film|friend","http://www.imdb.com/title/tt0118113/?ref_=fn_tt_tt_1","English","UK",1e+06,1996,6.8
"4566",91,45857453,"Comedy|Drama|Music","The Full Monty ",82232,"dole|male stripper|northern england|steel worker|unemployment","http://www.imdb.com/title/tt0119164/?ref_=fn_tt_tt_1","English","UK",3500000,1997,7.2
"4567",92,1677838,"Documentary","Who Killed the Electric Car? ",11283,"california|car|reference to ralph nader|technology|u.s. president","http://www.imdb.com/title/tt0489037/?ref_=fn_tt_tt_1","English","USA",1e+06,2006,7.7
"4568",94,1744858,"Comedy|Drama|Romance|Sport","The Broken Hearts Club: A Romantic Comedy ",6084,"friend|gay|lesbian|photographer|restaurant","http://www.imdb.com/title/tt0222850/?ref_=fn_tt_tt_1","English","USA",1e+06,2000,7
"4570",103,80021740,"Adventure|Comedy|Family|Fantasy|Horror","Goosebumps ",47988,"based on book|blob|ferris wheel|manuscript|monster","http://www.imdb.com/title/tt1051904/?ref_=fn_tt_tt_1","English","USA",5.8e+07,2015,6.4
"4571",100,982214,"Drama","Slam ",1976,"gang|independent film|prison|racial slur|urban setting","http://www.imdb.com/title/tt0139615/?ref_=fn_tt_tt_1","English","USA",1e+06,1998,7.2
"4572",119,798341,"Crime|Drama|Mystery","Brigham City ",983,"fbi agent|mormon|prayer|sheriff|utah","http://www.imdb.com/title/tt0268200/?ref_=fn_tt_tt_1","English","USA",1e+06,2001,7.2
"4573",167,610991,"Drama|Romance","Fiza ",2715,"mumbai riots|politician|riot|suicide|tragic event","http://www.imdb.com/title/tt0248012/?ref_=fn_tt_tt_1","Hindi","India",1e+06,2000,6.2
"4575",92,582024,"Comedy|Sci-Fi","Orgazmo ",30396,"book of mormon|fight|mormon|ray gun|sidekick","http://www.imdb.com/title/tt0124819/?ref_=fn_tt_tt_1","English","USA",1e+06,1997,6.2
"4576",108,548712,"Drama|Romance","All the Real Girls ",9233,"best friend|lake|love|small town|womanizer","http://www.imdb.com/title/tt0299458/?ref_=fn_tt_tt_1","English","USA",2500000,2003,6.9
"4577",97,464655,"Comedy|Drama","Dream with the Fishes ",1524,"dying|to do list|twenty something|underwear|voyeur","http://www.imdb.com/title/tt0119019/?ref_=fn_tt_tt_1","English","USA",1e+06,1997,7
"4578",88,464126,"Drama","Blue Car ",3142,"contest|poetry|refusing to eat|starving oneself|teenage girl","http://www.imdb.com/title/tt0290145/?ref_=fn_tt_tt_1","English","USA",1e+06,2002,6.7
"4579",100,428535,"Comedy|Romance","Luminarias ",505,"divorce|friend|jewish|lent|restaurant","http://www.imdb.com/title/tt0160498/?ref_=fn_tt_tt_1","English","USA",1e+06,2000,3.6
"4582",88,104077,"Comedy|Drama|Fantasy|Romance","Wristcutters: A Love Story ",46076,"afterlife|camping|death|hitchhiker|suicide","http://www.imdb.com/title/tt0477139/?ref_=fn_tt_tt_1","English","USA",1e+06,2006,7.4
"4584",79,279282,"Comedy|Drama|Romance","The Battle of Shaker Heights ",3806,"bully comeuppance|high school|painter|reference to led zeppelin|wetting pants","http://www.imdb.com/title/tt0357470/?ref_=fn_tt_tt_1","English","USA",1e+06,2003,6.1
"4585",135,43982842,"Drama|Fantasy|Thriller","The Lovely Bones ",125114,"1970s|afterlife|heaven|pedophile|rape","http://www.imdb.com/title/tt0380510/?ref_=fn_tt_tt_1","English","USA",6.5e+07,2009,6.7
"4586",96,484221,"Biography|Crime|Documentary|History","The Act of Killing ",23836,"death squad|mass killing|musical number|reference to guantanamo bay|surrealism","http://www.imdb.com/title/tt2375605/?ref_=fn_tt_tt_1","Indonesian","UK",1e+06,2012,8.2
"4587",53,274661,"Crime|Documentary|War","Taxi to the Dark Side ",10564,"afghanistan|detainee|guantanamo bay|taxi|torture","http://www.imdb.com/title/tt0854678/?ref_=fn_tt_tt_1","English","USA",1e+06,2007,7.7
"4588",97,144431,"Documentary|Sport","Once in a Lifetime: The Extraordinary Story of the New York Cosmos ",1290,"new york|new york cosmos|professional sports|soccer|soccer team","http://www.imdb.com/title/tt0489247/?ref_=fn_tt_tt_1","English","UK",1e+06,2006,7.3
"4591",91,287761,"Adventure|Biography|Documentary|Drama","Antarctica: A Year on Ice ",2482,"antarctica","http://www.imdb.com/title/tt2361700/?ref_=fn_tt_tt_1","English","New Zealand",1e+06,2013,7.6
"4592",93,100240,"Documentary","A Lego Brickumentary ",1220,"artist|denmark|lego|toy|toy company","http://www.imdb.com/title/tt3214286/?ref_=fn_tt_tt_1","English","Denmark",1e+06,2014,6.8
"4593",112,96734,"Action|Drama","Hardflip ",606,"family relationships|loss of mother|san diego california|single mother|suicide attempt","http://www.imdb.com/title/tt1907639/?ref_=fn_tt_tt_1","English","USA",1e+06,2012,5.6
"4594",160,49000,"Thriller","Chocolate: Deep Dark Secrets ",1524,"chocolate|christmas|christmas eve|death|suspect","http://www.imdb.com/title/tt0454431/?ref_=fn_tt_tt_1","Hindi","India",1500000,2005,4.8
"4595",95,100659,"Horror","The House of the Devil ",30160,"cult film|eclipse|haunted house|lunar eclipse|secret","http://www.imdb.com/title/tt1172994/?ref_=fn_tt_tt_1","English","USA",9e+05,2009,6.4
"4596",93,48430,"Comedy|Crime|Thriller","The Perfect Host ",20176,"arm tattoo|bank robbery|cauterizing a wound|dancing on a table|dinner party","http://www.imdb.com/title/tt1334553/?ref_=fn_tt_tt_1","English","USA",5e+05,2010,6.8
"4597",88,21210,"Comedy|Crime","Safe Men ",2735,"gangster|organized crime|robbery|rosh hashanah|safecracking","http://www.imdb.com/title/tt0120813/?ref_=fn_tt_tt_1","English","USA",1e+06,1998,6.1
"4600",82,12996,"Action|Comedy|Fantasy|Sci-Fi","The Specials ",1938,"action figure|press conference|superhero|superhero team|toy","http://www.imdb.com/title/tt0181836/?ref_=fn_tt_tt_1","English","USA",1e+06,2000,6
"4602",78,10018,"Crime|Drama|Thriller","Alone with Her ",3228,"female nudity|female pubic hair|masturbation|panties|pubic hair","http://www.imdb.com/title/tt0472259/?ref_=fn_tt_tt_1","English","USA",1e+06,2006,6.1
"4603",97,62480,"Drama|Sci-Fi","Creative Control ",1048,"art exhibition|augmented reality|cocaine|nervous breakdown|speculative fiction","http://www.imdb.com/title/tt3277624/?ref_=fn_tt_tt_1","English","USA",1e+06,2015,5.5
"4604",81,6387,"Comedy|Drama|Sci-Fi","Special ",4862,"dream sequence|locked in a room|looking at self in mirror|medication|superhero","http://www.imdb.com/title/tt0479162/?ref_=fn_tt_tt_1","English","USA",1e+06,2006,6.9
"4607",88,721,"Action|Drama","In Her Line of Fire ",783,"camp|die hard scenario|female protagonist|island|vice president","http://www.imdb.com/title/tt0487156/?ref_=fn_tt_tt_1","English","Germany",1e+06,2006,4.1
"4608",96,703,"Comedy|Drama","The Jimmy Show ",480,"based on play|character name in title","http://www.imdb.com/title/tt0271020/?ref_=fn_tt_tt_1","English","USA",1500000,2001,5.4
"4632",101,2319187,"Crime|Drama|Mystery|Thriller","Trance ",92640,"amnesia|criminal|heist|hypnotherapy|lost painting","http://www.imdb.com/title/tt1924429/?ref_=fn_tt_tt_1","English","UK",2e+07,2013,7
"4639",108,9600000,"Crime|Drama|Romance","On the Waterfront ",100890,"death|dock|longshoreman|murder|union","http://www.imdb.com/title/tt0047296/?ref_=fn_tt_tt_1","English","USA",910000,1954,8.2
"4640",100,20186,"Comedy","L!fe Happens ",6025,"friendship|los angeles california|one night stand|roommate|single mother","http://www.imdb.com/title/tt1726589/?ref_=fn_tt_tt_1","English","USA",930000,2011,5.7
"4641",113,1185783,"Drama","4 Months, 3 Weeks and 2 Days ",44763,"female rear nudity|friend|hotel|rainy night|towel","http://www.imdb.com/title/tt1032846/?ref_=fn_tt_tt_1","Romanian","Romania",590000,2007,7.9
"4643",104,1007962,"Crime|Drama|Thriller","Hard Candy ",131969,"chatting|missing person poster|online dating|photographer|sexual predator","http://www.imdb.com/title/tt0424136/?ref_=fn_tt_tt_1","English","USA",950000,2005,7.1
"4644",91,381186,"Drama|Thriller","The Quiet ",13485,"deaf|death|dysfunctional family|godparent|secret","http://www.imdb.com/title/tt0414951/?ref_=fn_tt_tt_1","English","USA",9e+05,2005,6.4
"4646",85,16097842,"Biography|Drama|Romance","Fruitvale Station ",53919,"22 year old|b.a.r.t.|bay area|birthday|police","http://www.imdb.com/title/tt2334649/?ref_=fn_tt_tt_1","English","USA",9e+05,2013,7.5
"4647",101,6643,"Comedy|Fantasy|Thriller","The Brass Teapot ",11965,"mini dress|mini skirt|money|voyeur|voyeurism","http://www.imdb.com/title/tt1935902/?ref_=fn_tt_tt_1","English","USA",9e+05,2012,6.4
"4649",88,442638,"Comedy|Romance|Sport","The Hammer ",5489,"birthday|boxing|coach|gym|olympics","http://www.imdb.com/title/tt0814130/?ref_=fn_tt_tt_1","English","USA",850000,2007,7.3
"4650",112,42919096,"Action|Drama|Thriller","Snitch ",64748,"cigarette smoking|dea|drugs|inspired by true events|undercover","http://www.imdb.com/title/tt0882977/?ref_=fn_tt_tt_1","English","USA",1.5e+07,2013,6.5
"4651",107,819939,"Comedy|Drama|Romance","Latter Days ",14580,"christian|male frontal nudity|mormon|mormon missionary|nudity","http://www.imdb.com/title/tt0345551/?ref_=fn_tt_tt_1","English","USA",850000,2003,7.2
"4654",88,1243961,"Comedy","For a Good Time, Call... ",13421,"friend|friendship|gay|phone sex|sex","http://www.imdb.com/title/tt1996264/?ref_=fn_tt_tt_1","English","USA",850000,2012,6
"4656",95,15278,"Drama|Fantasy|Sci-Fi","Time Changer ",1742,"bible|christian propaganda|christianity|time machine|zealot","http://www.imdb.com/title/tt0295725/?ref_=fn_tt_tt_1","English","USA",825000,2002,5.6
"4660",123,7098492,"Drama|Mystery","A Separation ",151812,"alzheimer's disease|caregiver|divorce|iran|iranian","http://www.imdb.com/title/tt1832382/?ref_=fn_tt_tt_1","Persian","Iran",5e+05,2011,8.4
"4662",88,4771000,"Comedy|Drama","Welcome to the Dollhouse ",26513,"bully|first crush|school|social outcast|taunting","http://www.imdb.com/title/tt0114906/?ref_=fn_tt_tt_1","English","USA",8e+05,1995,7.5
"4663",114,1001437,"Drama|Romance","Ruby in Paradise ",2039,"desire|florida|identity|resort town|sales","http://www.imdb.com/title/tt0108000/?ref_=fn_tt_tt_1","English","USA",8e+05,1993,7.2
"4664",88,2073984,"Drama|Romance","Raising Victor Vargas ",4743,"based on short film|manhattan new york city|urination|vomiting|watching television","http://www.imdb.com/title/tt0316188/?ref_=fn_tt_tt_1","English","France",8e+05,2002,7.2
